doc_type,doc_id,num,date_str,description,url_metadata,lang,newspaper_id,time_ut,source
lk_news,2023-12-16-dailymirrorlk-f9720152,dailymirrorlk-f9720152,2023-12-16,Minister Alles sets deadline against drugs and underworld,https://www.dailymirror.lk/breaking-news/Minister-Alles-sets-deadline-against-drugs-and-underworld/108-273372,en,dailymirrorlk,1702724820.0,dailymirror.lk
lk_news,2024-01-05-dailyftlk-437496df,dailyftlk-437496df,2024-01-05,SHMA opens second SSG program learning centre in Kandy,https://www.ft.lk/business/SHMA-opens-second-SSG-program-learning-centre-in-Kandy/34-757096,en,dailyftlk,1704478739.0,ft.lk
lk_news,2024-01-06-dailyftlk-747b87c1,dailyftlk-747b87c1,2024-01-06,The Global Goal on Adaptation after COP28: A new work program and the way forward,https://www.ft.lk/columns/The-Global-Goal-on-Adaptation-after-COP28-A-new-work-program-and-the-way-forward/4-757110,en,dailyftlk,1704479740.0,ft.lk
lk_news,2024-01-07-islandlk-4ecdcb65,islandlk-4ecdcb65,2024-01-07,Dayasiri says Maithripala unlikely to contest upcoming presidential poll,http://island.lk/dayasiri-says-maithripala-unlikely-to-contest-upcoming-presidential-poll/,en,islandlk,1704606120.0,island.lk
lk_news,2024-01-07-dailyftlk-d1b2d36c,dailyftlk-d1b2d36c,2024-01-07,The hopeful step of a fresh walk to the grave,https://www.ft.lk/columns/The-hopeful-step-of-a-fresh-walk-to-the-grave/4-757133,en,dailyftlk,1704644779.0,ft.lk
lk_news,2024-01-08-economynextcom-37309308,economynextcom-37309308,2024-01-08,"Sri Lanka social instability, policy and currency volatility key problems for Japan investors",https://economynext.com/sri-lanka-social-instability-policy-and-currency-volatility-key-problems-for-japan-investors-146331/,en,economynextcom,1704675420.0,economynext.com
lk_news,2024-01-08-dailyftlk-a910b13c,dailyftlk-a910b13c,2024-01-08,Ranil’s Red Sea adventures,https://www.ft.lk/columns/Ranil-s-Red-Sea-adventures/4-757173,en,dailyftlk,1704734369.0,ft.lk
lk_news,2024-01-08-dailyftlk-4819d737,dailyftlk-4819d737,2024-01-08,$ 91 m SL railway line upgrade work kicks off with India’s assistance,https://www.ft.lk/news/91-m-SL-railway-line-upgrade-work-kicks-off-with-India-s-assistance/56-757183,en,dailyftlk,1704736394.0,ft.lk
lk_news,2024-01-09-dailymirrorlk-cd7f5a9e,dailymirrorlk-cd7f5a9e,2024-01-09,We Need Good Mechanisms Rather Than ‘Good People’,https://www.dailymirror.lk/opinion/We-Need-Good-Mechanisms-Rather-Than-Good-People/172-274676,en,dailymirrorlk,1704738600.0,dailymirror.lk
lk_news,2024-01-09-dailyftlk-a6a6f7fd,dailyftlk-a6a6f7fd,2024-01-09,President congratulates Bangladesh PM Sheikh Hasina on election triumph,https://www.ft.lk/news/President-congratulates-Bangladesh-PM-Sheikh-Hasina-on-election-triumph/56-757191,en,dailyftlk,1704742433.0,ft.lk
lk_news,2024-01-09-dailyftlk-9ba0f63d,dailyftlk-9ba0f63d,2024-01-09,President advocates collective progress at Colombo YMBA’s 125th anniversary,https://www.ft.lk/news/President-advocates-collective-progress-at-Colombo-YMBA-s-125th-anniversary/56-757192,en,dailyftlk,1704742495.0,ft.lk
lk_news,2024-01-10-dailyftlk-f03086ff,dailyftlk-f03086ff,2024-01-10,Business as a product to harness growth,https://www.ft.lk/columns/Business-as-a-product-to-harness-growth/4-757242,en,dailyftlk,1704844815.0,ft.lk
lk_news,2024-01-10-dailyftlk-a029097a,dailyftlk-a029097a,2024-01-10,"“These guys”, Red Sea Ranil, economic big lies and countervailing power",https://www.ft.lk/columns/These-guys-Red-Sea-Ranil-economic-big-lies-and-countervailing-power/4-757251,en,dailyftlk,1704906459.0,ft.lk
lk_news,2024-01-12-dailymirrorlk-733b12fd,dailymirrorlk-733b12fd,2024-01-12,Prospective SL Migrants To Nz Must Be Aware Of Scams And Criminal Enterprises  - Michael Appleton,https://www.dailymirror.lk/opinion/Prospective-SL-Migrants-To-Nz-Must-Be-Aware-Of-Scams-And-Criminal-Enterprises-Michael-Appleton/231-274920,en,dailymirrorlk,1704997860.0,dailymirror.lk
lk_news,2024-01-12-dailyftlk-34bd484e,dailyftlk-34bd484e,2024-01-12,Sajith slams alleged SLPP Port Authority Party,https://www.ft.lk/news/Sajith-slams-alleged-SLPP-Port-Authority-Party/56-757300,en,dailyftlk,1705015861.0,ft.lk
lk_news,2024-01-12-dailyftlk-1f2b913d,dailyftlk-1f2b913d,2024-01-12,CA Sri Lanka introduces innovative Leadership Code-based program from USA to empower future business leaders,https://www.ft.lk/business/CA-Sri-Lanka-introduces-innovative-Leadership-Code-based-program-from-USA-to-empower-future-business-leaders/34-757302,en,dailyftlk,1705016001.0,ft.lk
lk_news,2024-01-12-dailyftlk-002b7527,dailyftlk-002b7527,2024-01-12,New Anthoney’s Farms sets industry benchmark as first poultry producer to obtain FSSC 22000 certification,https://www.ft.lk/business/New-Anthoney-s-Farms-sets-industry-benchmark-as-first-poultry-producer-to-obtain-FSSC-22000-certification/34-757303,en,dailyftlk,1705016187.0,ft.lk
lk_news,2024-01-12-islandlk-dc6e2cf5,islandlk-dc6e2cf5,2024-01-12,Karu’s call for justice,http://island.lk/karus-call-for-justice/,en,islandlk,1705019700.0,island.lk
lk_news,2024-01-12-economynextcom-4a811a96,economynextcom-4a811a96,2024-01-12,Sri Lanka talking to IMF team to drop VAT from travel firms,https://economynext.com/sri-lanka-talking-to-imf-team-to-drop-vat-from-travel-firms-147075/,en,economynextcom,1705027920.0,economynext.com
lk_news,2024-01-12-economynextcom-d5c17fa5,economynextcom-d5c17fa5,2024-01-12,Sri Lanka discussing program targets with IMF staff mission,https://economynext.com/sri-lanka-discussing-program-targets-with-imf-staff-mission-147101/,en,economynextcom,1705038900.0,economynext.com
lk_news,2024-01-12-economynextcom-ecb170ea,economynextcom-ecb170ea,2024-01-12,Sri Lanka eyes canned fish import ban for greater rent seeking,https://economynext.com/sri-lanka-eyes-canned-fish-import-ban-for-greater-rent-seeking-147157/,en,economynextcom,1705057380.0,economynext.com
lk_news,2024-01-13-dailyftlk-86659d41,dailyftlk-86659d41,2024-01-13,President affirms SL’s commitment to two-state solution in Palestine,https://www.ft.lk/news/President-affirms-SL-s-commitment-to-two-state-solution-in-Palestine/56-757338,en,dailyftlk,1705085506.0,ft.lk
lk_news,2024-01-13-dailyftlk-f9703517,dailyftlk-f9703517,2024-01-13,NDB launches “Remit Saver” to empower migrants and fuel economic growth,https://www.ft.lk/business/NDB-launches-Remit-Saver-to-empower-migrants-and-fuel-economic-growth/34-757348,en,dailyftlk,1705087780.0,ft.lk
lk_news,2024-01-13-dailyftlk-e63a9159,dailyftlk-e63a9159,2024-01-13,Wickremesinghe will avoid Presidential polls – Sunil Handunnetti,https://www.ft.lk/news/Wickremesinghe-will-avoid-Presidential-polls-Sunil-Handunnetti/56-757358,en,dailyftlk,1705088633.0,ft.lk
lk_news,2024-01-13-economynextcom-20a5df0b,economynextcom-20a5df0b,2024-01-13,IMF commends Sri Lanka’s progress in economic reforms,https://economynext.com/imf-commends-sri-lankas-progress-in-economic-reforms-147242/,en,economynextcom,1705132740.0,economynext.com
lk_news,2024-01-13-newsfirstlk-f39a5700,newsfirstlk-f39a5700,2024-01-13,IMF applauds Sri Lanka’s progress in implementing economic reforms,https://www.newsfirst.lk/2024/01/13/imf-applauds-sri-lanka%e2%80%99s-progress-in-implementing-economic-reforms/,en,newsfirstlk,1705139640.0,newsfirst.lk
lk_news,2024-01-13-islandlk-6f441012,islandlk-6f441012,2024-01-13,Concluding chapter of the Lalith de Mel autobiography achieving a main board place at Reckit and Colman,http://island.lk/concluding-chapter-of-the-lalith-de-mel-autobiography-achieving-a-main-board-place-at-reckit-and-colman/,en,islandlk,1705145520.0,island.lk
lk_news,2024-01-14-islandlk-bd275b3f,islandlk-bd275b3f,2024-01-14,"Pillayan talks of elections and the East, says Ranil is the best bet for the country",http://island.lk/pillayan-talks-of-elections-and-the-east-says-ranil-is-the-best-bet-for-the-country/,en,islandlk,1705214520.0,island.lk
lk_news,2024-01-14-islandlk-856537ee,islandlk-856537ee,2024-01-14,HNB enters Distributor Finance Agreement with the CBL Group,http://island.lk/hnb-enters-distributor-finance-agreement-with-the-cbl-group/,en,islandlk,1705235940.0,island.lk
lk_news,2024-01-14-adaderanalk-8cb16de6,adaderanalk-8cb16de6,2024-01-14,Teacher in Ampara arrested over leak of 2023 A/L exam’s Agri Science paper,https://www.adaderana.lk/news/96401/teacher-in-ampara-arrested-over-leak-of-2023-al-exams-agri-science-paper,en,adaderanalk,1705237380.0,adaderana.lk
lk_news,2024-01-14-islandlk-bf1b26a3,islandlk-bf1b26a3,2024-01-14,SLPA to establish new terminal services agreements with shipping lines,http://island.lk/slpa-to-establish-new-terminal-services-agreements-with-shipping-lines/,en,islandlk,1705253340.0,island.lk
lk_news,2024-01-15-dailymirrorlk-c7193b31,dailymirrorlk-c7193b31,2024-01-15,‘Old MEN’ and the SEA - Apologies to Hemingway: Reminiscing ‘RMS Titanic’ & Cabinet on board ‘HMS Newfoundland’,https://www.dailymirror.lk/opinion/Old-MEN-and-the-SEA-Apologies-to-Hemingway-Reminiscing-RMS-Titanic-Cabinet-on-board-HMS-Newfoundland/172-275031,en,dailymirrorlk,1705257180.0,dailymirror.lk
lk_news,2024-01-15-adaderanalk-c8b591d7,adaderanalk-c8b591d7,2024-01-15,Int’l rights groups urge govt to stop ‘abusive anti-drug operation’ and release arbitrary detainees,https://www.adaderana.lk/news/96418/intl-rights-groups-urge-govt-to-stop-abusive-anti-drug-operation-and-release-arbitrary-detainees-,en,adaderanalk,1705313040.0,adaderana.lk
lk_news,2024-01-15-economynextcom-1fcf2c1c,economynextcom-1fcf2c1c,2024-01-15,"Sri Lanka revises import duties for 1,222 items under Singapore FTA",https://economynext.com/sri-lanka-revises-import-duties-for-1222-items-under-singapore-fta-147311/,en,economynextcom,1705316640.0,economynext.com
lk_news,2024-01-15-adaderanalk-e91d589d,adaderanalk-e91d589d,2024-01-15,"Myanmar rebel group claims control of town bordering India, Bangladesh",https://www.adaderana.lk/news/96423/myanmar-rebel-group-claims-control-of-town-bordering-india-bangladesh,en,adaderanalk,1705324620.0,adaderana.lk
lk_news,2024-01-15-islandlk-aeabffbc,islandlk-aeabffbc,2024-01-15,New Anthoney’s Farms sets industry benchmark as the first poultry producer in Sri Lanka to obtain FSSC 22000 certification,http://island.lk/new-anthoneys-farms-sets-industry-benchmark-as-the-first-poultry-producer-in-sri-lanka-to-obtain-fssc-22000-certification/,en,islandlk,1705329420.0,island.lk
lk_news,2024-01-15-adaderanalk-837713f2,adaderanalk-837713f2,2024-01-15,Mukesh Ambani’s Jio Platforms may invest in Sri Lanka Telecom - report,https://www.adaderana.lk/news/96427/mukesh-ambanis-jio-platforms-may-invest-in-sri-lanka-telecom-report,en,adaderanalk,1705340520.0,adaderana.lk
lk_news,2024-01-15-adaderanalk-46dfe48d,adaderanalk-46dfe48d,2024-01-15,IMF team overseeing Sri Lanka’s bailout programme visits Jaffna,https://www.adaderana.lk/news/96428/imf-team-overseeing-sri-lankas-bailout-programme-visits-jaffna,en,adaderanalk,1705341120.0,adaderana.lk
lk_news,2024-01-16-dailyftlk-0a88f95a,dailyftlk-0a88f95a,2024-01-16,Cardinal slams President’s decision to involve SL in US led Red Sea Op,https://www.ft.lk/news/Cardinal-slams-President-s-decision-to-involve-SL-in-US-led-Red-Sea-Op/56-757395,en,dailyftlk,1705347587.0,ft.lk
lk_news,2024-01-16-dailyftlk-522d7268,dailyftlk-522d7268,2024-01-16,CIC Agri honours business partners with Lifetime Awards,https://www.ft.lk/business/CIC-Agri-honours-business-partners-with-Lifetime-Awards/34-757406,en,dailyftlk,1705348207.0,ft.lk
lk_news,2024-01-16-newsfirstlk-3ec3081c,newsfirstlk-3ec3081c,2024-01-16,Health Sector Gripped by Strikes as 72 Professions Walk Out,https://www.newsfirst.lk/2024/01/16/health-sector-gripped-by-strikes-as-72-professions-walk-out/,en,newsfirstlk,1705366380.0,newsfirst.lk
lk_news,2024-01-16-newsfirstlk-084eb989,newsfirstlk-084eb989,2024-01-16,Time To Invest In Sri Lanka Is Now – RW In Davos,https://www.newsfirst.lk/2024/01/16/time-to-invest-in-sri-lanka-is-now-rw-in-davos/,en,newsfirstlk,1705401480.0,newsfirst.lk
lk_news,2024-01-16-adaderanalk-1586b459,adaderanalk-1586b459,2024-01-16,"Evacuation underway for stranded tourists after multiple avalanches trap 1,000 people in China",https://www.adaderana.lk/news/96454/evacuation-underway-for-stranded-tourists-after-multiple-avalanches-trap-1000-people-in-china,en,adaderanalk,1705410300.0,adaderana.lk
lk_news,2024-01-16-adaderanalk-86e6e7e5,adaderanalk-86e6e7e5,2024-01-16,President discusses effective progress of debt restructuring at Business Roundtable in Switzerland,https://www.adaderana.lk/news/96455/president-discusses-effective-progress-of-debt-restructuring-at-business-roundtable-in-switzerland-,en,adaderanalk,1705411080.0,adaderana.lk
lk_news,2024-01-16-adaderanalk-ce254e6d,adaderanalk-ce254e6d,2024-01-16,New date announced for 2023 A/L Agri. Science papers I and II,https://www.adaderana.lk/news/96456/new-date-announced-for-2023-al-agri-science-papers-i-and-ii-,en,adaderanalk,1705412460.0,adaderana.lk
lk_news,2024-01-16-adaderanalk-f18197ad,adaderanalk-f18197ad,2024-01-16,President Ranil meets Al Gore in Davos,https://www.adaderana.lk/news/96458/president-ranil-meets-al-gore-in-davos,en,adaderanalk,1705419900.0,adaderana.lk
lk_news,2024-01-16-islandlk-c7ab1af9,islandlk-c7ab1af9,2024-01-16,Microsoft Sri Lanka empowers McLarens Group to forge ahead in tech innovation,http://island.lk/microsoft-sri-lanka-empowers-mclarens-group-to-forge-ahead-in-tech-innovation/,en,islandlk,1705426860.0,island.lk
lk_news,2024-01-17-dailyftlk-11cf0072,dailyftlk-11cf0072,2024-01-17,International commercial mediator training and accreditation program in Sri Lanka,https://www.ft.lk/business/International-commercial-mediator-training-and-accreditation-program-in-Sri-Lanka/34-757426,en,dailyftlk,1705447180.0,ft.lk
lk_news,2024-01-17-newsfirstlk-bff72393,newsfirstlk-bff72393,2024-01-17,Reforms starting to pay off! Kristalina tells Ranil in Davos,https://www.newsfirst.lk/2024/01/17/reforms-starting-to-pay-off-kristalina-tells-ranil-in-davos/,en,newsfirstlk,1705467240.0,newsfirst.lk
lk_news,2024-01-17-adaderanalk-06f73519,adaderanalk-06f73519,2024-01-17,Supreme Court deems Duminda Silva’s presidential pardon invalid,https://www.adaderana.lk/news/96470/supreme-court-deems-duminda-silvas-presidential-pardon-invalid,en,adaderanalk,1705469040.0,adaderana.lk
lk_news,2024-01-17-islandlk-471687c2,islandlk-471687c2,2024-01-17,Apple overtakes Samsung as world’s biggest phone-maker,http://island.lk/apple-overtakes-samsung-as-worlds-biggest-phone-maker/,en,islandlk,1705474800.0,island.lk
lk_news,2024-01-17-adaderanalk-ae9eea8d,adaderanalk-ae9eea8d,2024-01-17,"IMF Chief meets President Ranil, commends Sri Lanka’s economic reform efforts",https://www.adaderana.lk/news/96477/imf-chief-meets-president-ranil-commends-sri-lankas-economic-reform-efforts,en,adaderanalk,1705477260.0,adaderana.lk
lk_news,2024-01-17-adaderanalk-2086d5e2,adaderanalk-2086d5e2,2024-01-17,JVP’s Wasantha Samarasinghe files FR petition against Anti-Terrorism Bill,https://www.adaderana.lk/news/96483/jvps-wasantha-samarasinghe-files-fr-petition-against-anti-terrorism-bill,en,adaderanalk,1705487820.0,adaderana.lk
lk_news,2024-01-17-newsfirstlk-1ba707dd,newsfirstlk-1ba707dd,2024-01-17,CEB Hotline Aims to Halt Elephant Electrocutions,https://www.newsfirst.lk/2024/01/17/ceb-hotline-aims-to-halt-elephant-electrocutions/,en,newsfirstlk,1705491840.0,newsfirst.lk
lk_news,2024-01-17-adaderanalk-43989e9a,adaderanalk-43989e9a,2024-01-17,"Court approval required for transfer of ‘Harak Kata’, Appeals Court informs CID",https://www.adaderana.lk/news/96487/court-approval-required-for-transfer-of-harak-kata-appeals-court-informs-cid-,en,adaderanalk,1705494060.0,adaderana.lk
lk_news,2024-01-17-economynextcom-a9cf0a57,economynextcom-a9cf0a57,2024-01-17,Sri Lanka agriculture to go high tech with 100 drones,https://economynext.com/sri-lanka-agriculture-to-go-high-tech-with-100-drones-147677/,en,economynextcom,1705496400.0,economynext.com
lk_news,2024-01-17-islandlk-c0dcb3be,islandlk-c0dcb3be,2024-01-17,Enemies of progress,http://island.lk/enemies-of-progress/,en,islandlk,1705504440.0,island.lk
lk_news,2024-01-17-dailymirrorlk-90e41f0c,dailymirrorlk-90e41f0c,2024-01-17,Gota failed even in exercising powers to grant Presidential pardon: Hirunika,https://www.dailymirror.lk/breaking-news/Gota-failed-even-in-exercising-powers-to-grant-Presidential-pardon-Hirunika/108-275222,en,dailymirrorlk,1705508160.0,dailymirror.lk
lk_news,2024-01-17-adaderanalk-efb21f40,adaderanalk-efb21f40,2024-01-17,President Ranil briefs Indian CEOs on Sri Lanka’s economic outlook,https://www.adaderana.lk/news/96494/president-ranil-briefs-indian-ceos-on-sri-lankas-economic-outlook,en,adaderanalk,1705512420.0,adaderana.lk
lk_news,2024-01-18-dailyftlk-83bf7ccc,dailyftlk-83bf7ccc,2024-01-18,Gotabaya’s ignorance exposed via SC decision - Hirunika,https://www.ft.lk/news/Gotabaya-s-ignorance-exposed-via-SC-decision-Hirunika/56-757468,en,dailyftlk,1705533878.0,ft.lk
lk_news,2024-01-18-dailymirrorlk-bdd24334,dailymirrorlk-bdd24334,2024-01-18,Ranil among SLPP’s prospective presidential candidates: Namal,https://www.dailymirror.lk/breaking-news/Ranil-among-SLPPs-prospective-presidential-candidates-Namal/108-275249,en,dailymirrorlk,1705539420.0,dailymirror.lk
lk_news,2024-01-18-adaderanalk-5655fb97,adaderanalk-5655fb97,2024-01-18,Trains delayed on main line and Chilaw line due to breakdowns,https://www.adaderana.lk/news/96495/trains-delayed-on-main-line-and-chilaw-line-due-to-breakdowns,en,adaderanalk,1705541700.0,adaderana.lk
lk_news,2024-01-18-newsfirstlk-7a900601,newsfirstlk-7a900601,2024-01-18,President Affirms Trust in New Investments for Rebuilding Sri Lanka’s Economy,https://www.newsfirst.lk/2024/01/18/president-affirms-trust-in-new-investments-for-rebuilding-sri-lanka%e2%80%99s-economy/,en,newsfirstlk,1705545180.0,newsfirst.lk
lk_news,2024-01-18-adaderanalk-af78fe5c,adaderanalk-af78fe5c,2024-01-18,UK Parliament approves Sunak’s Rwanda bill as right-wing rebels back down,https://www.adaderana.lk/news/96498/uk-parliament-approves-sunaks-rwanda-bill-as-right-wing-rebels-back-down,en,adaderanalk,1705548840.0,adaderana.lk
lk_news,2024-01-18-newsfirstlk-3aa449c1,newsfirstlk-3aa449c1,2024-01-18,“We Can Handle It”: Sri Lanka Eyes Growth Despite Challenges – Ranil at Davos,https://www.newsfirst.lk/2024/01/18/we-can-handle-it-sri-lanka-eyes-growth-despite-challenges-ranil-at-davos/,en,newsfirstlk,1705553340.0,newsfirst.lk
lk_news,2024-01-18-adaderanalk-5846d052,adaderanalk-5846d052,2024-01-18,President Ranil to take centre stage at key global summits in Kampala,https://www.adaderana.lk/news/96501/president-ranil-to-take-centre-stage-at-key-global-summits-in-kampala,en,adaderanalk,1705555920.0,adaderana.lk
lk_news,2024-01-18-economynextcom-9755e9e5,economynextcom-9755e9e5,2024-01-18,Sri Lanka President invites Indian firms to privatization,https://economynext.com/sri-lanka-president-invites-indian-firms-to-privatization-147709/,en,economynextcom,1705556280.0,economynext.com
lk_news,2024-01-18-adaderanalk-b7339c7a,adaderanalk-b7339c7a,2024-01-18,China’s ageing population threatens switch to new economic growth model,https://www.adaderana.lk/news/96507/chinas-ageing-population-threatens-switch-to-new-economic-growth-model,en,adaderanalk,1705561320.0,adaderana.lk
lk_news,2024-01-18-adaderanalk-60684dec,adaderanalk-60684dec,2024-01-18,"IMF delegation discusses state reforms in energy, electricity sectors with Minister",https://www.adaderana.lk/news/96508/imf-delegation-discusses-state-reforms-in-energy-electricity-sectors-with-minister-,en,adaderanalk,1705562940.0,adaderana.lk
lk_news,2024-01-18-dailymirrorlk-df5cd58c,dailymirrorlk-df5cd58c,2024-01-18,Police to launch CCTV-based traffic violation identification programme on Monday,https://www.dailymirror.lk/breaking-news/Police-to-launch-CCTV-based-traffic-violation-identification-programme-on-Monday/108-275276,en,dailymirrorlk,1705564920.0,dailymirror.lk
lk_news,2024-01-18-newsfirstlk-8610c06a,newsfirstlk-8610c06a,2024-01-18,IMF Stresses Reforms Crucial for Sri Lanka’s Economic Future,https://www.newsfirst.lk/2024/01/18/imf-stresses-reforms-crucial-for-sri-lanka-s-economic-future/,en,newsfirstlk,1705572300.0,newsfirst.lk
lk_news,2024-01-18-dailymirrorlk-4d17ed77,dailymirrorlk-4d17ed77,2024-01-18,No agreement with Dhammika Perera on Presidential candidacy: Prasanna,https://www.dailymirror.lk/top-story/No-agreement-with-Dhammika-Perera-on-Presidential-candidacy-Prasanna/155-275282,en,dailymirrorlk,1705573620.0,dailymirror.lk
lk_news,2024-01-18-adaderanalk-08bb0886,adaderanalk-08bb0886,2024-01-18,"Ali Sabry reaffirms Sri Lanka’s support to Palestine, calls for ‘humanitarian ceasefire’",https://www.adaderana.lk/news/96521/ali-sabry-reaffirms-sri-lankas-support-to-palestine-calls-for-humanitarian-ceasefire,en,adaderanalk,1705575000.0,adaderana.lk
lk_news,2024-01-18-newsfirstlk-38336b59,newsfirstlk-38336b59,2024-01-18,Police Forms Track Residents Across Every Village,https://www.newsfirst.lk/2024/01/18/police-forms-track-residents-across-every-village/,en,newsfirstlk,1705575300.0,newsfirst.lk
lk_news,2024-01-18-adaderanalk-d9809e56,adaderanalk-d9809e56,2024-01-18,"Sugar scam: COPF slams Finance Ministry, IRD’s failure to collect foregone taxes from companies involved",https://www.adaderana.lk/news/96523/sugar-scam-copf-slams-finance-ministry-irds-failure-to-collect-foregone-taxes-from-companies-involved,en,adaderanalk,1705576980.0,adaderana.lk
lk_news,2024-01-18-adaderanalk-bfde7f4b,adaderanalk-bfde7f4b,2024-01-18,President Ranil arrives in Uganda for 19th NAM summit,https://www.adaderana.lk/news/96525/president-ranil-arrives-in-uganda-for-19th-nam-summit-,en,adaderanalk,1705580040.0,adaderana.lk
lk_news,2024-01-18-dailymirrorlk-a9d4b5fc,dailymirrorlk-a9d4b5fc,2024-01-18,Mujibur goes before SC against Deshabandu,https://www.dailymirror.lk/breaking-news/Mujibur-goes-before-SC-against-Deshabandu/108-275288,en,dailymirrorlk,1705583160.0,dailymirror.lk
lk_news,2024-01-18-newsfirstlk-fcb4a585,newsfirstlk-fcb4a585,2024-01-18,Ranil Wickremesinghe In Uganda To Represent Sri Lanka At NAM Summit,https://www.newsfirst.lk/2024/01/18/ranil-wickremesinghe-in-uganda-to-represent-sri-lanka-at-nam-summit/,en,newsfirstlk,1705587840.0,newsfirst.lk
lk_news,2024-01-18-newsfirstlk-30b4f9c5,newsfirstlk-30b4f9c5,2024-01-18,Mujibur Rahuman Challenges Tennakoon’s IGP Bid Over Prior Actions,https://www.newsfirst.lk/2024/01/18/mujibur-rahuman-challenges-tennakoon-s-igp-bid-over-prior-actions/,en,newsfirstlk,1705589100.0,newsfirst.lk
lk_news,2024-01-18-dailymirrorlk-55028932,dailymirrorlk-55028932,2024-01-18,"Facial, fingerprint recognition systems to identify passengers at BIA within next two weeks",https://www.dailymirror.lk/breaking-news/Facial-fingerprint-recognition-systems-to-identify-passengers-at-BIA-within-next-two-weeks/108-275298,en,dailymirrorlk,1705595160.0,dailymirror.lk
lk_news,2024-01-18-dailyftlk-1f104db7,dailyftlk-1f104db7,2024-01-18,Soap and Allied Industries marks 25 years of growth and success,https://www.ft.lk/business/Soap-and-Allied-Industries-marks-25-years-of-growth-and-success/34-757502,en,dailyftlk,1705598398.0,ft.lk
lk_news,2024-01-19-dailyftlk-cd200c9a,dailyftlk-cd200c9a,2024-01-19,5 Lankan firms on show at world’s largest consumer goods fair Ambiente,https://www.ft.lk/business/5-Lankan-firms-on-show-at-world-s-largest-consumer-goods-fair-Ambiente/34-757525,en,dailyftlk,1705605647.0,ft.lk
lk_news,2024-01-19-dailyftlk-b8a1bbc5,dailyftlk-b8a1bbc5,2024-01-19,Mujibur files FR against Deshabandu,https://www.ft.lk/news/Mujibur-files-FR-against-Deshabandu/56-757526,en,dailyftlk,1705607879.0,ft.lk
lk_news,2024-01-19-dailymirrorlk-9327ed0c,dailymirrorlk-9327ed0c,2024-01-19,Ranil affirms trust in new investments for rebuilding economy,https://www.dailymirror.lk/breaking-news/Ranil-affirms-trust-in-new-investments-for-rebuilding-economy/108-275321,en,dailymirrorlk,1705629720.0,dailymirror.lk
lk_news,2024-01-19-newsfirstlk-57c0bac1,newsfirstlk-57c0bac1,2024-01-19,HRCSL to investigate Aswesuma welfare benefit programme,https://www.newsfirst.lk/2024/01/19/hrcsl-to-investigate-aswesuma-welfare-benefit-programme/,en,newsfirstlk,1705630800.0,newsfirst.lk
lk_news,2024-01-19-economynextcom-f6741710,economynextcom-f6741710,2024-01-19,"Sri Lanka wages lowest in Asia-Oceania for managers, staff, Japan firms find",https://economynext.com/sri-lanka-wages-lowest-in-asia-oceania-for-managers-staff-japan-firms-find-147881/,en,economynextcom,1705632240.0,economynext.com
lk_news,2024-01-19-adaderanalk-e3366180,adaderanalk-e3366180,2024-01-19,"SJB, NPP hold talks with IMF delegation; Sajith slams govt over tax burden",https://www.adaderana.lk/news/96539/sjb-npp-hold-talks-with-imf-delegation-sajith-slams-govt-over-tax-burden,en,adaderanalk,1705645200.0,adaderana.lk
lk_news,2024-01-19-adaderanalk-7ae8c22c,adaderanalk-7ae8c22c,2024-01-19,Diana Gamage’s MP seat: SC grants leave to hear appeal against CA decision,https://www.adaderana.lk/news/96545/diana-gamages-mp-seat-sc-grants-leave-to-hear-appeal-against-ca-decision,en,adaderanalk,1705656840.0,adaderana.lk
lk_news,2024-01-19-newsfirstlk-a34cbd51,newsfirstlk-a34cbd51,2024-01-19,IMF says debt agreements with creditors critical,https://www.newsfirst.lk/2024/01/19/imf-says-debt-agreements-with-creditors-critical/,en,newsfirstlk,1705657560.0,newsfirst.lk
lk_news,2024-01-19-adaderanalk-dd4ec9c4,adaderanalk-dd4ec9c4,2024-01-19,Swift completion of final agreements with official creditors critical for Sri Lanka – IMF,https://www.adaderana.lk/news/96546/swift-completion-of-final-agreements-with-official-creditors-critical-for-sri-lanka-imf,en,adaderanalk,1705658700.0,adaderana.lk
lk_news,2024-01-19-dailymirrorlk-81ba99bf,dailymirrorlk-81ba99bf,2024-01-19,North Korea conducts underwater nuclear weapons system test,https://www.dailymirror.lk/breaking-news/North-Korea-conducts-underwater-nuclear-weapons-system-test/108-275360,en,dailymirrorlk,1705661040.0,dailymirror.lk
lk_news,2024-01-19-dailymirrorlk-b394a3da,dailymirrorlk-b394a3da,2024-01-19,"NMRA, CID to do second factory visit on Monday with CEB Engineer",https://www.dailymirror.lk/breaking-news/NMRA-CID-to-do-second-factory-visit-on-Monday-with-CEB-Engineer/108-275361,en,dailymirrorlk,1705663080.0,dailymirror.lk
lk_news,2024-01-19-dailymirrorlk-212e7256,dailymirrorlk-212e7256,2024-01-19,Court questions Immigration Chief’s double standards on Diana’s citizenship issue,https://www.dailymirror.lk/top-story/Court-questions-Immigration-Chiefs-double-standards-on-Dianas-citizenship-issue/155-275362,en,dailymirrorlk,1705665120.0,dailymirror.lk
lk_news,2024-01-19-adaderanalk-179d36b4,adaderanalk-179d36b4,2024-01-19,"President Ranil calls for strong, united NAM to contribute to a better world",https://www.adaderana.lk/news/96550/president-ranil-calls-for-strong-united-nam-to-contribute-to-a-better-world,en,adaderanalk,1705665540.0,adaderana.lk
